tag,liq_volume,diameter,ss_distance,pressure,des_temp,oper_temp,sk_height,leg_height,aspect_ratio,surface_area_proxy_log,volume_proxy_log,weight_kg_log
P5577,4.230841731451628,0.975,5.666666666666667,3266.666666666667,-196.0,-196.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.183585634667363
P5578,4.230841731451628,0.975,5.666666666666667,3266.666666666667,-14.0,-29.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,8.89521858376562
P5579,4.230841731451628,0.975,5.666666666666667,3266.666666666667,-14.0,-29.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,8.855948534052018
P5580,4.230841731451628,0.975,5.666666666666667,3266.666666666667,-14.0,-29.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,8.897819009510757
P5581,4.230841731451628,0.975,5.666666666666667,3266.666666666667,168.0,153.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,8.9142228207033
P5582,4.230841731451628,0.975,5.666666666666667,3266.666666666667,168.0,153.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,8.87570644462861
P5583,4.230841731451628,0.975,5.666666666666667,3266.666666666667,168.0,153.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,8.916774356365426
P5584,4.230841731451628,0.975,5.666666666666667,3266.666666666667,350.0,335.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.07096335550754
P5585,4.230841731451628,0.975,5.666666666666667,3266.666666666667,350.0,335.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.049936850483158
P5586,4.230841731451628,0.975,5.666666666666667,3266.666666666667,350.0,335.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.073145132798338
P5587,4.230841731451628,0.975,5.666666666666667,6633.333333333333,-196.0,-196.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.337589572891646
P5588,4.230841731451628,0.975,5.666666666666667,6633.333333333333,-196.0,-196.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.312535884290853
P5589,4.230841731451628,0.975,5.666666666666667,6633.333333333333,-196.0,-196.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.339261152043022
P5590,4.230841731451628,0.975,5.666666666666667,6633.333333333333,-14.0,-29.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.117347505127018
P5591,4.230841731451628,0.975,5.666666666666667,6633.333333333333,-14.0,-29.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.086023537468803
P5592,4.230841731451628,0.975,5.666666666666667,6633.333333333333,-14.0,-29.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.11943049661634
P5593,4.230841731451628,0.975,5.666666666666667,6633.333333333333,168.0,153.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.13270310224903
P5594,4.230841731451628,0.975,5.666666666666667,6633.333333333333,168.0,153.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.101863895640099
P5595,4.230841731451628,0.975,5.666666666666667,6633.333333333333,168.0,153.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.134754385019587
P5596,4.230841731451628,0.975,5.666666666666667,6633.333333333333,350.0,335.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.333354147871328
P5597,4.230841731451628,0.975,5.666666666666667,6633.333333333333,350.0,335.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.308192772143688
P5598,4.230841731451628,0.975,5.666666666666667,6633.333333333333,350.0,335.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.3350328159335
P5599,4.230841731451628,0.975,5.666666666666667,10000.0,-196.0,-196.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.538492376981678
P5600,4.230841731451628,0.975,5.666666666666667,10000.0,-196.0,-196.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.51804563563343
P5601,4.230841731451628,0.975,5.666666666666667,10000.0,-196.0,-196.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.539859923169542
P5602,4.230841731451628,0.975,5.666666666666667,10000.0,-14.0,-29.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.324293862052029
P5603,4.230841731451628,0.975,5.666666666666667,10000.0,-14.0,-29.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.298900548955663
P5604,4.230841731451628,0.975,5.666666666666667,10000.0,-14.0,-29.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.325987795502144
P5605,4.230841731451628,0.975,5.666666666666667,10000.0,168.0,153.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.395408154438163
P5606,4.230841731451628,0.975,5.666666666666667,10000.0,168.0,153.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.380251908693456
P5607,4.230841731451628,0.975,5.666666666666667,10000.0,168.0,153.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.396985900250192
P5608,4.230841731451628,0.975,5.666666666666667,10000.0,350.0,335.0,0,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.518413134075697
P5609,4.230841731451628,0.975,5.666666666666667,10000.0,350.0,335.0,1.25,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.505022884072709
P5610,4.230841731451628,0.975,5.666666666666667,10000.0,350.0,335.0,2.5,,5.811965811965813,1.7092832474038167,1.6839654394195267,9.51980839774982
P5611,5.972953032637593,0.975,8.0,-100.0,-196.0,-196.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.40705780905387
P5612,5.972953032637593,0.975,8.0,-100.0,-196.0,-196.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.36913738372318
P5613,5.972953032637593,0.975,8.0,-100.0,-196.0,-196.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.394410399304254
P5614,5.972953032637593,0.975,8.0,-100.0,-14.0,-29.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.190647738630446
P5615,5.972953032637593,0.975,8.0,-100.0,-14.0,-29.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.1539816383068
P5616,5.972953032637593,0.975,8.0,-100.0,-14.0,-29.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.174920426744922
P5617,5.972953032637593,0.975,8.0,-100.0,168.0,153.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.22276289197474
P5618,5.972953032637593,0.975,8.0,-100.0,168.0,153.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.187276432377631
P5619,5.972953032637593,0.975,8.0,-100.0,168.0,153.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.207536444643448
P5620,5.972953032637593,0.975,8.0,-100.0,350.0,335.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.341982481027898
P5621,5.972953032637593,0.975,8.0,-100.0,350.0,335.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.310547632393208
P5622,5.972953032637593,0.975,8.0,-100.0,350.0,335.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.328478899993224
P5623,5.972953032637593,0.975,8.0,3266.666666666667,-196.0,-196.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.417679691745425
P5624,5.972953032637593,0.975,8.0,3266.666666666667,-196.0,-196.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.380167531188448
P5625,5.972953032637593,0.975,8.0,3266.666666666667,-196.0,-196.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.405166749908611
P5626,5.972953032637593,0.975,8.0,3266.666666666667,-14.0,-29.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.151969458649853
P5627,5.972953032637593,0.975,8.0,3266.666666666667,-14.0,-29.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.102755161296246
P5628,5.972953032637593,0.975,8.0,3266.666666666667,-14.0,-29.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.135616825780247
P5629,5.972953032637593,0.975,8.0,3266.666666666667,168.0,153.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.18049952996516
P5630,5.972953032637593,0.975,8.0,3266.666666666667,168.0,153.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.13270310224903
P5631,5.972953032637593,0.975,8.0,3266.666666666667,168.0,153.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.164610520270008
P5632,5.972953032637593,0.975,8.0,3266.666666666667,350.0,335.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.379492254721495
P5633,5.972953032637593,0.975,8.0,3266.666666666667,350.0,335.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.3492323708428
P5634,5.972953032637593,0.975,8.0,3266.666666666667,350.0,335.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.375006993531416
P5635,5.972953032637593,0.975,8.0,6633.333333333333,-196.0,-196.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.655474810542554
P5636,5.972953032637593,0.975,8.0,6633.333333333333,-196.0,-196.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.645623148493529
P5637,5.972953032637593,0.975,8.0,6633.333333333333,-196.0,-196.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.677464860471074
P5638,5.972953032637593,0.975,8.0,6633.333333333333,-14.0,-29.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.408125088823502
P5639,5.972953032637593,0.975,8.0,6633.333333333333,-14.0,-29.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.395491255780296
P5640,5.972953032637593,0.975,8.0,6633.333333333333,-14.0,-29.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.436200230784621
P5641,5.972953032637593,0.975,8.0,6633.333333333333,168.0,153.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.430278792341444
P5642,5.972953032637593,0.975,8.0,6633.333333333333,168.0,153.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.417923485172336
P5643,5.972953032637593,0.975,8.0,6633.333333333333,168.0,153.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.457747175426071
P5644,5.972953032637593,0.975,8.0,6633.333333333333,350.0,335.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.629445365788381
P5645,5.972953032637593,0.975,8.0,6633.333333333333,350.0,335.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.619332585860503
P5646,5.972953032637593,0.975,8.0,6633.333333333333,350.0,335.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.65200882504456
P5647,5.972953032637593,0.975,8.0,10000.0,-196.0,-196.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.845699528768733
P5648,5.972953032637593,0.975,8.0,10000.0,-196.0,-196.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.837561402419961
P5649,5.972953032637593,0.975,8.0,10000.0,-196.0,-196.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.863914777416305
P5650,5.972953032637593,0.975,8.0,10000.0,-14.0,-29.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.607773308387083
P5651,5.972953032637593,0.975,8.0,10000.0,-14.0,-29.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.597437822726162
P5652,5.972953032637593,0.975,8.0,10000.0,-14.0,-29.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.630825446840733
P5653,5.972953032637593,0.975,8.0,10000.0,168.0,153.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.68744373833714
P5654,5.972953032637593,0.975,8.0,10000.0,168.0,153.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.677903525682558
P5655,5.972953032637593,0.975,8.0,10000.0,168.0,153.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.702655732983077
P5656,5.972953032637593,0.975,8.0,10000.0,350.0,335.0,0,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.83633227734872
P5657,5.972953032637593,0.975,8.0,10000.0,350.0,335.0,1.25,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.82811724551135
P5658,5.972953032637593,0.975,8.0,10000.0,350.0,335.0,2.5,,8.205128205128206,2.0541237336955462,2.0288059257112563,9.853246336099382
P5659,1.1309733552923256,1.2,1.0,-100.0,-196.0,-196.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.711937268208748
P5660,1.1309733552923256,1.2,1.0,-100.0,-196.0,-196.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.683215975240689
P5661,1.1309733552923256,1.2,1.0,-100.0,-196.0,-196.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.74878098951311
P5662,1.1309733552923256,1.2,1.0,-100.0,-14.0,-29.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.368693183097793
P5663,1.1309733552923256,1.2,1.0,-100.0,-14.0,-29.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.327967858305488
P5664,1.1309733552923256,1.2,1.0,-100.0,-14.0,-29.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.420241665339788
P5665,1.1309733552923256,1.2,1.0,-100.0,168.0,153.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.417372856134026
P5666,1.1309733552923256,1.2,1.0,-100.0,168.0,153.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.378620541552298
P5667,1.1309733552923256,1.2,1.0,-100.0,168.0,153.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.46653127661401
P5668,1.1309733552923256,1.2,1.0,-100.0,350.0,335.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.540714386457584
P5669,1.1309733552923256,1.2,1.0,-100.0,350.0,335.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.506536611227709
P5670,1.1309733552923256,1.2,1.0,-100.0,350.0,335.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.584290934948731
P5671,1.1309733552923256,1.2,1.0,3266.666666666667,-196.0,-196.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.745761999375512
P5672,1.1309733552923256,1.2,1.0,3266.666666666667,-196.0,-196.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.718009330846357
P5673,1.1309733552923256,1.2,1.0,3266.666666666667,-196.0,-196.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.781401907682376
P5674,1.1309733552923256,1.2,1.0,3266.666666666667,-14.0,-29.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.454679286026995
P5675,1.1309733552923256,1.2,1.0,3266.666666666667,-14.0,-29.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.417372856134026
P5676,1.1309733552923256,1.2,1.0,3266.666666666667,-14.0,-29.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.502079553606189
P5677,1.1309733552923256,1.2,1.0,3266.666666666667,168.0,153.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.46252579007393
P5678,1.1309733552923256,1.2,1.0,3266.666666666667,168.0,153.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.425516402844334
P5679,1.1309733552923256,1.2,1.0,3266.666666666667,168.0,153.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.509564164251746
P5680,1.1309733552923256,1.2,1.0,3266.666666666667,350.0,335.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.587651655064798
P5681,1.1309733552923256,1.2,1.0,3266.666666666667,350.0,335.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.555066843844319
P5682,1.1309733552923256,1.2,1.0,3266.666666666667,350.0,335.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.629271094821588
P5683,1.1309733552923256,1.2,1.0,6633.333333333333,-196.0,-196.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.852521917335372
P5684,1.1309733552923256,1.2,1.0,6633.333333333333,-196.0,-196.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.827614750837508
P5685,1.1309733552923256,1.2,1.0,6633.333333333333,-196.0,-196.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.87066300440602
P5686,1.1309733552923256,1.2,1.0,6633.333333333333,-14.0,-29.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.59044365315583
P5687,1.1309733552923256,1.2,1.0,6633.333333333333,-14.0,-29.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.557951183888406
P5688,1.1309733552923256,1.2,1.0,6633.333333333333,-14.0,-29.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.613956859848546
P5689,1.1309733552923256,1.2,1.0,6633.333333333333,168.0,153.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.597666575566114
P5690,1.1309733552923256,1.2,1.0,6633.333333333333,168.0,153.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.565411763686711
P5691,1.1309733552923256,1.2,1.0,6633.333333333333,168.0,153.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.621012520055235
P5692,1.1309733552923256,1.2,1.0,6633.333333333333,350.0,335.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.732788324973118
P5693,1.1309733552923256,1.2,1.0,6633.333333333333,350.0,335.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.704668113450987
P5694,1.1309733552923256,1.2,1.0,6633.333333333333,350.0,335.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.753213480544126
P5695,1.1309733552923256,1.2,1.0,10000.0,-196.0,-196.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,9.040263541598666
P5696,1.1309733552923256,1.2,1.0,10000.0,-196.0,-196.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,9.019664010799474
P5697,1.1309733552923256,1.2,1.0,10000.0,-196.0,-196.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,9.055322649709574
P5698,1.1309733552923256,1.2,1.0,10000.0,-14.0,-29.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.790269111478656
P5699,1.1309733552923256,1.2,1.0,10000.0,-14.0,-29.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.763740720509464
P5700,1.1309733552923256,1.2,1.0,10000.0,-14.0,-29.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.80956425335415
P5701,1.1309733552923256,1.2,1.0,10000.0,168.0,153.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.86827250899781
P5702,1.1309733552923256,1.2,1.0,10000.0,168.0,153.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.843759381917984
P5703,1.1309733552923256,1.2,1.0,10000.0,168.0,153.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.886132618174951
P5704,1.1309733552923256,1.2,1.0,10000.0,350.0,335.0,0,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.935771938669784
P5705,1.1309733552923256,1.2,1.0,10000.0,350.0,335.0,1.25,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.912877287669296
P5706,1.1309733552923256,1.2,1.0,10000.0,350.0,335.0,2.5,,0.8333333333333334,0.1823215567939546,0.36464311358790924,8.952475967933584
P5707,3.7699111843077517,1.2,3.333333333333333,-100.0,-196.0,-196.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.042158378735948
P5708,3.7699111843077517,1.2,3.333333333333333,-100.0,-196.0,-196.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.021598247379305
P5709,3.7699111843077517,1.2,3.333333333333333,-100.0,-196.0,-196.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.057189192482008
P5710,3.7699111843077517,1.2,3.333333333333333,-100.0,-14.0,-29.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.780633799494984
P5711,3.7699111843077517,1.2,3.333333333333333,-100.0,-14.0,-29.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.75384509275524
P5712,3.7699111843077517,1.2,3.333333333333333,-100.0,-14.0,-29.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.800113946766308
P5713,3.7699111843077517,1.2,3.333333333333333,-100.0,168.0,153.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.814479000010714
P5714,3.7699111843077517,1.2,3.333333333333333,-100.0,168.0,153.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.788593431293735
P5715,3.7699111843077517,1.2,3.333333333333333,-100.0,168.0,153.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.83331693749932
P5716,3.7699111843077517,1.2,3.333333333333333,-100.0,350.0,335.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.934191535338075
P5717,3.7699111843077517,1.2,3.333333333333333,-100.0,350.0,335.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.911260254572033
P5718,3.7699111843077517,1.2,3.333333333333333,-100.0,350.0,335.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.950921764797261
P5719,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,-196.0,-196.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.137877200242468
P5720,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,-196.0,-196.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.119211438565081
P5721,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,-196.0,-196.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.151545325465678
P5722,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,-14.0,-29.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.864181369765426
P5723,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,-14.0,-29.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.839566503657949
P5724,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,-14.0,-29.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.882114044208821
P5725,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,168.0,153.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.882114044208821
P5726,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,168.0,153.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.857941984804711
P5727,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,168.0,153.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.899730794880696
P5728,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,350.0,335.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.98669669562029
P5729,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,350.0,335.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,8.964951211714654
P5730,3.7699111843077517,1.2,3.333333333333333,3266.666666666667,350.0,335.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.002577922700276
P5731,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,-196.0,-196.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.291920358968605
P5732,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,-196.0,-196.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.275940829060131
P5733,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,-196.0,-196.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.303648549109834
P5734,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,-14.0,-29.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.081711229379001
P5735,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,-14.0,-29.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.061956366209925
P5736,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,-14.0,-29.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.096163326913784
P5737,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,168.0,153.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.096499555552423
P5738,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,168.0,153.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.077037524661762
P5739,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,168.0,153.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.110741006753427
P5740,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,350.0,335.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.259701801513907
P5741,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,350.0,335.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.24319470884713
P5742,3.7699111843077517,1.2,3.333333333333333,6633.333333333333,350.0,335.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.271811694064283
P5743,3.7699111843077517,1.2,3.333333333333333,10000.0,-196.0,-196.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.49964612554406
P5744,3.7699111843077517,1.2,3.333333333333333,10000.0,-196.0,-196.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.494240301132503
P5745,3.7699111843077517,1.2,3.333333333333333,10000.0,-196.0,-196.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.51657428982249
P5746,3.7699111843077517,1.2,3.333333333333333,10000.0,-14.0,-29.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.273502946933823
P5747,3.7699111843077517,1.2,3.333333333333333,10000.0,-14.0,-29.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.26672070541229
P5748,3.7699111843077517,1.2,3.333333333333333,10000.0,-14.0,-29.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.294681520409934
P5749,3.7699111843077517,1.2,3.333333333333333,10000.0,168.0,153.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.36717316600297
P5750,3.7699111843077517,1.2,3.333333333333333,10000.0,168.0,153.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.360999248261296
P5751,3.7699111843077517,1.2,3.333333333333333,10000.0,168.0,153.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.386476169683052
P5752,3.7699111843077517,1.2,3.333333333333333,10000.0,350.0,335.0,0,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.47975663562107
P5753,3.7699111843077517,1.2,3.333333333333333,10000.0,350.0,335.0,1.25,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.47424191576256
P5754,3.7699111843077517,1.2,3.333333333333333,10000.0,350.0,335.0,2.5,,2.7777777777777777,1.3862943611198906,1.5686159179138452,9.49702194409438
P5755,6.408849013323178,1.2,5.666666666666667,-100.0,-196.0,-196.0,0,,4.722222222222222,1.916922612182061,2.0992441689760155,9.336620537886512
P5756,6.408849013323178,1.2,5.666666666666667,-100.0,-196.0,-196.0,1.25,,4.722222222222222,1.916922612182061,2.0992441689760155,9.328478899993224
P5757,6.408849013323178,1.2,5.666666666666667,-100.0,-196.0,-196.0,2.5,,4.722222222222222,1.916922612182061,2.0992441689760155,9.354786976341211
